Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_OccurrenceStatus,Notes,Verified_Source,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-06,Present,Report records all state these are a hybrid H. chrysoscelis/versicolor or treefrog complex,https://irma.nps.gov/DataStore/DownloadFile/607421,Hyla chrysoscelis,Unconfirmed,,,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Hyla cinerea,Present,,Abundant,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173504,Anura,Hylidae,Hyla squirella,Squirrel Treefrog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Hyla squirella,Present,,Common,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,773583,Anura,Bufonidae,Incilius nebulifer,Gulf Coast Toad,2022-01-06,Present,Changed from I. valliceps to I. nebulifer to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/607421,Bufo valliceps,Present,,Abundant,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Rana catesbeiana,Present,,Unknown,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Rana clamitans,Present,,Abundant,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,775091,Anura,Ranidae,Lithobates grylio,Pig Frog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Rana grylio,Present,,Common,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,"Rana sphenocephala, Rana pipiens, Rana utricularia",Present,,Common,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Notophthalmus meridionalis,Present,,Abundant,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Hyla crucifer,Present,,Common,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,774545,Anura,Hylidae,Pseudacris fouquettei,Cajun Chorus Frog,2022-01-06,Present,This population is now P. fouquettei as per Lemmon 2008 paper; Changed from P. triseriata to P. fouquettei to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/607421,Pseudacris triseriata,Present,,Unknown,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,208500,Caudata,Sirenidae,Siren nettingi,Western Siren,2023-05-27,Present,This population is Siren nettingi  according to Fedler et al 2023,https://irma.nps.gov/DataStore/DownloadFile/607421,,Present,,Uncommon,Native,G5,LA: SNR,NULL
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,173601,Caudata,Ambystomatidae,Ambystoma macrodactylum,Long-toed Salamander,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/151962,,Present,,Common,Native,G5,OR: S5,LC
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/151962,Bufo boreas,Present,,Unknown,Native,G4,OR: S4,LC
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/151962,Rana catesbeiana,Present,,Common,Non-native,G5,OR: SNA,LC
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-07,Present,"Not confirmed in park; disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://irma.nps.gov/DataStore/DownloadFile/151962,"Hyla regilla, Pseudacris sierra",Present,,Common,Native,G5,OR: S5,LC
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,550546,Anura,Ranidae,Rana luteiventris,Columbia Spotted Frog,2022-01-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/151962,,Unconfirmed,,,Native,G4,OR: S2S3,LC
JODA,John Day Fossil Beds National Monument,UCBN,NW,OR,206991,Anura,Scaphiopodidae,Spea intermontana,Great Basin Spadefoot,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/151962,,Present,,Common,Native,G5,OR: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173598,Caudata,Ambystomatidae,Ambystoma jeffersonianum,Jefferson Salamander,2021-02-26,Possible,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Unconfirmed,,,Native,G4,PA: S3S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-02-26,Possible,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Unconfirmed,,,Native,G5,PA: S3S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,Bufo americanus,Present,,Uncommon,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-02-26,Possible,Added manually; referenced as possible in the I&M report noted in verified source,https://irma.nps.gov/DataStore/DownloadFile/148189,Bufo fowleri,Unconfirmed,,,Native,G5,PA: S3S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-02-26,Present,D. fuscus B1 lineage found here,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173641,Caudata,Plethodontidae,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Common,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2021-02-26,Present,Lineage B will remain bislineata,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2021-02-26,Possible,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Unconfirmed,,,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2021-02-26,Present,This population is clade A (Kuchta et al 2016),https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Occasional,Native,G5,PA: S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-02-26,Possible,Changed from H. versicolor to H. chrysoscelis to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/148189,Hyla versicolor,Unconfirmed,,,Native,G5,PA: S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,Rana catesbeiana,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,Rana clamitans,Present,,Common,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,Rana palustris,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2021-02-26,Possible,Added manually; referenced as possible in the I&M report noted in verified source,https://irma.nps.gov/DataStore/DownloadFile/148189,Rana pipiens,Unconfirmed,,,Native,G5,PA: S2,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,Rana sylvatica,Present,,Common,Native,G5,PA: S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-02-26,Possible,Added manually,https://irma.nps.gov/DataStore/DownloadFile/148189,,Unconfirmed,,,Native,G5,PA: S3,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-02-26,Present,This population is the Pennsylvania Clade (Radomski et al 2020),https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Rare,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Common,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173657,Caudata,Plethodontidae,Plethodon hoffmani,Valley and Ridge Salamander,2021-02-26,Possible,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Unconfirmed,,,Native,G5,PA: S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173674,Caudata,Plethodontidae,Plethodon wehrlei,Wehrle's Salamander,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Uncommon,Native,G4,PA: S4,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Abundant,Native,G5,PA: S5,LC
JOFL,Johnstown Flood National Memorial,ERMN,NE,PA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-02-26,Possible,,https://irma.nps.gov/DataStore/DownloadFile/148189,Pseudotriton ruber ruber,Unconfirmed,,,Native,G5,PA: S5,LC
JOMU,John Muir National Historic Site,SFAN,SW,CA,173703,Caudata,Plethodontidae,Aneides lugubris,Arboreal Salamander,2022-01-05,Present,,https://irma.nps.gov/DataStore/DownloadFile/151957,,Present,,Unknown,Native,G5,CA: SNR,LC
JOMU,John Muir National Historic Site,SFAN,SW,CA,173706,Caudata,Plethodontidae,Batrachoseps attenuatus,California Slender Salamander,2022-01-05,Present,This population is the Eastern clade (Martinez-Solano et al 2007),https://irma.nps.gov/DataStore/DownloadFile/151957,,Present,,Unknown,Native,G5,CA: SNR,LC
JOMU,John Muir National Historic Site,SFAN,SW,CA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2022-01-05,Present,,https://irma.nps.gov/DataStore/DownloadFile/151957,,Present,,Unknown,Native,G5,CA: SNR,LC
JOMU,John Muir National Historic Site,SFAN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-05,Present,"Not confirmed in park; disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://irma.nps.gov/DataStore/DownloadFile/151957,"Hyla regilla, Pseudacris sierra",Present,,Unknown,Native,G5,CA: SNR,LC
JOMU,John Muir National Historic Site,SFAN,SW,CA,173622,Caudata,Salamandridae,Taricha torosa,California Newt,2022-01-05,Present,,https://irma.nps.gov/DataStore/DownloadFile/151957,,Present,,Unknown,Native,G4,CA: S4,NT
JOTR,Joshua Tree National Park,MOJN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-07,Present,This population may now be refered to as Anaxyrus halophilus?,https://www.researchgate.net/publication/272493279_Amphibians_and_Reptiles_of_Joshua_Tree_National_Park_California,"Bufo boreas, Bufo boreas halophilus",Probably Present,,,Native,G4,CA: SNR,LC
JOTR,Joshua Tree National Park,MOJN,SW,CA,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2022-01-07,Present,,https://www.researchgate.net/publication/272493279_Amphibians_and_Reptiles_of_Joshua_Tree_National_Park_California,Bufo punctatus,Present,,Common,Native,G5,CA: SNR,LC
JOTR,Joshua Tree National Park,MOJN,SW,CA,550237,Anura,Hylidae,Pseudacris cadaverina,"California Chorus Frog, California Treefrog",2022-01-07,Present,,https://www.researchgate.net/publication/272493279_Amphibians_and_Reptiles_of_Joshua_Tree_National_Park_California,"Hyla cadaverina, Hyla californiae",Present,,Uncommon,Native,G4,CA: SNR,LC
JOTR,Joshua Tree National Park,MOJN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-07,Historical,"Disputed as P. hypochondriaca, but keeping it as P. regilla based on AmphibiaWeb 2023.",,Pseudacris regilla,Not In Park,Historical,,Native,G5,CA: SNR,LC
KAHO,Kaloko-Honokohau National Historical Park,PACN,SW,HI,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2022-01-07,Present,,https://scholarspace.manoa.hawaii.edu/bitstream/handle/10125/26262/141.pdf?sequence=1,Bufo marinus,Unconfirmed,,,Non-native,GSNR,HI: SNA,LC
KALA,Kalaupapa National Historical Park,PACN,SW,HI,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/439932,Bufo marinus,Present,,Common,Non-native,GSNR,HI: SNA,LC
KATM,Katmai National Park,SWAN,NW,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Present,,https://www.arlis.org/docs/vol1/122360955/final_nps_ak_amphib_report2004_reduced.pdf,Rana sylvatica,Present,,Unknown,Native,G5,AK: S5,LC
KEFJ,Kenai Fjords National Park,SWAN,NW,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Possible,,https://www.arlis.org/docs/vol1/122360955/final_nps_ak_amphib_report2004_reduced.pdf,Rana sylvatica,Probably Present,,,Native,G5,AK: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,Acris crepitans crepitans,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,Bufo americanus,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,Bufo fowleri,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,173632,Caudata,Plethodontidae,Desmognathus cheaha,Talladega Seal Salamander,2023-05-04,Present,Added manually; Confirmed by Pyron 2022 Syst. Biol. Paper; formerly D. monticola C; TSN is Desmognathus genus because species not recognized in ITIS as of 2023,"Pyron et al 2022, https://doi.org/10.1093/sysbio/syac065",,Unconfirmed,,,Native,G5,GA: S5,NULL
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,1099693,Caudata,Plethodontidae,Desmognathus perlapsus,"Tallulah Salamander, Cliffside Salamander, Tallulah Dusky Salamander",2023-05-04,Present,This population is near the boundary of D. ocoee D and should be called D. perlapsus according to pers. comm. with Alex Pyron; Rankings are for D. ocoee since not yet recognized,Pers. comm. with David Beamer,,Unconfirmed,,,Native,G5,GA: SNR,NULL
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,550246,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-lined Salamander,2022-01-04,Present,"This population is likely lineage L which will likely retain the name cirrigera, as well as lineage M (will not retain the name wilderae)",https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,,Present,,Unknown,Native,G5,GA: S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2022-01-04,Present,,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,,Present,,Unknown,Native,G5,GA: S4S5,LC
KEMO,Kennesaw Mountain National Battlefield Park,SECN,SE,GA,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2022-01-04,Present,No nearby population have been genetically characterized,https://bioone.org/journals/southeastern-naturalist/volume-4/issue-3/1528-7092(2005)004%5B0537%3AHSROSN%5D2.0.CO%3B2/Herpetofaunal-Species-Richness-of-Southeastern-National-Parks/10.1656/1528-7092(2005)004[0537:HSROSN]2.0.CO;2.short,,Present,,Unknown,Native,G5,GA: S4,LC
